Time/Buffer,Train/Value,Train/V,Train/Loss,Train/Policy_loss,Train/Entropy_Loss,Train/LogProb,Train/Action_std,Itr,Train/control_penalty,Train/Action_magnitude_L1,Time/Critic_Time,Train/Entropy_loss,Train/PolicyClip,Time/B_Format_Time,Train/Entropy,Train/policy_loss,Train/Return,Train/recon_loss,train/batch_reward,Train/Action_magnitude,Train/Action_max,Train/Action_abs_mean,Time/Actor_Time,Time/B_Original_Format_Time,Train/Ratio,Train/Grad_norm_actor
0.00028061866760253906,1.0799809,1.0799809,-0.17868067,-0.18804668,-0.000935273289680481,-2.288897,0.6849117,12,1.0301275,1.3796078,0.0,-0.000935273289680481,0.09744822,0.0031707286834716797,0.9352733,-0.18804668,1.3225349,0.0,0.035,1.0901092,0.44702083,0.3476381,0.00917816162109375,0.0033228397369384766,1.0201678,0.0
0.00045800209045410156,1.2023363,1.2023363,-0.17817442,-0.18688582,-0.000877354383468628,-1.7923261,0.6134847,13,0.95887536,1.2026538,0.0,-0.000877354383468628,0.058257524,0.0031709671020507812,0.8773544,-0.18688582,1.3517103,0.0,0.045,0.94612664,0.3992875,0.38964134,0.009013891220092773,0.003364086151123047,0.9261676,0.0
0.0002701282501220703,1.3930305,1.3930305,-0.26404634,-0.27245224,-0.0008808700442314148,-1.8949112,0.6062387,14,0.9286756,1.1815177,1.1920928955078125e-06,-0.0008808700442314148,0.06395812,0.003187894821166992,0.88087004,-0.27245224,1.6467466,0.0,0.04,0.92581916,0.45724934,0.29932952,0.009472131729125977,0.0034677982330322266,1.0557218,0.0
0.00026488304138183594,1.3382989,1.3382989,0.20328541,0.19044213,-0.0011733077764511108,-2.0522287,0.95155555,15,1.4016588,1.1845527,0.0,-0.0011733077764511108,0.11712616,0.003170013427734375,1.1733078,0.19044213,1.1010085,0.0,0.005,0.93982345,0.2653397,0.41508237,0.009939908981323242,0.003341197967529297,0.618437,0.0
0.00028014183044433594,1.1672301,1.1672301,-0.09265463,-0.10590134,-0.001337649703025818,-2.8521967,1.0973092,16,1.4584357,1.9725047,0.0,-0.001337649703025818,0.014322257,0.0032358169555664062,1.3376497,-0.10590134,1.2589245,0.0,0.025,1.5814911,0.7828022,0.41810536,0.009099006652832031,0.003335714340209961,1.0342555,0.0
0.00033783912658691406,1.2883134,1.2883134,-0.17261262,-0.18599243,-0.0012734915018081665,-2.726681,1.0117741,17,1.4653308,1.9215996,9.5367431640625e-07,-0.0012734915018081665,0.040124215,0.0031731128692626953,1.2734915,-0.18599243,1.4587811,0.0,0.045,1.5678132,0.7716141,0.41526935,0.00953984260559082,0.003393888473510742,1.0176587,0.0
0.0002727508544921875,1.2757984,1.2757984,0.014716636,0.00038296997,-0.0013920950889587402,-2.932326,1.0608518,18,1.5725762,1.9013431,0.0,-0.0013920950889587402,0.022295494,0.003180980682373047,1.3920951,0.00038296997,1.2536438,0.0,0.02,1.5319586,0.7568469,0.46710622,0.009179115295410156,0.003328084945678711,0.95895404,0.0
0.0002009868621826172,1.1921487,1.1921487,-0.07699851,-0.094163954,-0.0015100232362747193,-3.126248,1.2422614,19,1.8675468,2.1640394,0.0,-0.0015100232362747193,0.042102937,0.003389120101928711,1.5100232,-0.094163954,1.2483221,0.0,0.015,1.7183824,0.7537351,0.45494676,0.009309053421020508,0.003952980041503906,0.9725457,0.0
0.0003418922424316406,1.5165839,1.5165839,0.20529048,0.19289474,-0.0011587729454040528,-2.2957375,0.9132247,20,1.3554518,1.6350071,0.0,-0.0011587729454040528,0.017218132,0.003167867660522461,1.158773,0.19289474,1.2912074,0.0,0.015,1.3702818,0.77081054,0.3616356,0.009117841720581055,0.0033757686614990234,0.9149308,0.0
0.00027489662170410156,1.3932526,1.3932526,0.24220173,0.23002829,-0.0011063640117645263,-2.141096,0.8643485,21,1.3279817,1.2867627,9.5367431640625e-07,-0.0011063640117645263,0.009295222,0.0032320022583007812,1.106364,0.23002829,1.1491872,0.0,0.005,1.0512742,0.540644,0.22992456,0.009313106536865234,0.0033919811248779297,0.9831293,0.0
0.00020384788513183594,1.4009709,1.4009709,0.18252465,0.16972819,-0.0012601020336151124,-2.3056345,0.94810987,22,1.4056561,1.4380716,0.0,-0.0012601020336151124,0.020349529,0.003186941146850586,1.260102,0.16972819,1.2119799,0.0,0.0,1.19208,0.6445462,0.3696254,0.00919485092163086,0.0033500194549560547,0.7955837,0.0
0.0002779960632324219,1.1352376,1.1352376,0.25241163,0.23672354,-0.0014660720825195313,-2.9997938,1.1913639,23,1.715416,1.7352667,1.1920928955078125e-06,-0.0014660720825195313,0.024047852,0.003281831741333008,1.4660721,0.23672354,0.876733,0.0,0.0,1.3876593,0.65390146,0.39284027,0.008973836898803711,0.003496885299682617,0.86683595,0.0
0.0003147125244140625,0.93328214,0.93328214,-0.16046056,-0.17837994,-0.00163065242767334,-3.4364343,1.3375133,24,1.9550033,2.5777133,0.0,-0.00163065242767334,0.018440278,0.003313779830932617,1.6306524,-0.17837994,1.0891521,0.0,0.03,2.0586884,1.0395833,0.60550535,0.00847482681274414,0.0035657882690429688,0.98624665,0.0
0.00020313262939453125,0.9770007,0.9770007,0.13233232,0.110886805,-0.0018755358457565308,-3.750996,1.6243435,25,2.3321054,2.7189207,0.0,-0.0018755358457565308,0.004444331,0.0031669139862060547,1.8755358,0.110886805,0.8543578,0.0,0.0,2.1511729,1.14267,0.68455994,0.009076118469238281,0.003343820571899414,0.90986395,0.0
0.00033926963806152344,0.89530665,0.89530665,-0.05043008,-0.072635785,-0.0018734748363494873,-3.8705866,1.7222068,26,2.4079185,3.2472532,9.5367431640625e-07,-0.0018734748363494873,0.04067112,0.003247976303100586,1.8734748,-0.072635785,0.93693995,0.0,0.025,2.6816885,1.3056198,0.7074661,0.00931096076965332,0.0033597946166992188,0.97805136,0.0
0.0002760887145996094,0.97855586,0.97855586,-0.118343264,-0.14104089,-0.0017973747253417968,-3.9309258,1.6832036,27,2.4495008,3.0752532,0.0,-0.0017973747253417968,0.04261424,0.003175020217895508,1.7973747,-0.14104089,1.1032612,0.0,0.02,2.4857197,1.1403841,0.5623494,0.009238004684448242,0.0033600330352783203,1.046315,0.0
0.00020194053649902344,1.0696117,1.0696117,0.027969647,0.0072326493,-0.0017104374170303345,-3.5889344,1.6172005,28,2.2447436,2.8925333,0.0,-0.0017104374170303345,0.008912662,0.003184795379638672,1.7104374,0.0072326493,1.0456438,0.0,0.01,2.3673317,1.2188812,0.6454584,0.009165048599243164,0.003467082977294922,0.97888696,0.0
0.0002779960632324219,1.0223124,1.0223124,0.20615223,0.18558706,-0.0018672816753387451,-3.6133595,1.6736885,29,2.2432444,2.396594,1.1920928955078125e-06,-0.0018672816753387451,0.021818649,0.0034399032592773438,1.8672817,0.18558706,0.81364965,0.0,0.0,1.9238677,0.77411634,0.4586021,0.008978843688964844,0.0035452842712402344,0.8581404,0.0
0.0002770423889160156,0.91328776,0.91328776,-0.11405284,-0.13656387,-0.0019049993753433227,-3.8762927,1.7793051,30,2.441602,3.135003,0.0,-0.0019049993753433227,0.017210543,0.0031409263610839844,1.9049994,-0.13656387,1.0125562,0.0,0.02,2.5442944,1.3311105,0.52091,0.009171009063720703,0.0034711360931396484,0.9517547,0.0
0.0002701282501220703,1.0847945,1.0847945,-0.34386382,-0.3695857,-0.0018792834281921387,-3.7223022,1.9014604,31,2.7601144,3.396952,1.1920928955078125e-06,-0.0018792834281921387,0.017820403,0.0031731128692626953,1.8792834,-0.3695857,1.4156172,0.0,0.045,2.8075302,1.5743976,0.6237993,0.009039163589477539,0.003342866897583008,1.0876049,0.0
0.0002720355987548828,1.085104,1.085104,0.11820091,0.09239286,-0.002117878198623657,-4.263045,2.1260726,32,2.792593,3.004397,0.0,-0.002117878198623657,0.031844612,0.0032150745391845703,2.1178782,0.09239286,0.96925896,0.0,0.01,2.3627443,0.85079086,0.52134013,0.009067773818969727,0.0033750534057617188,0.7181147,0.0
0.0002739429473876953,0.94117653,0.94117653,-0.0043066554,-0.034422483,-0.002200800895690918,-4.464424,2.3213358,33,3.231663,3.742085,7.152557373046875e-07,-0.002200800895690918,0.01780214,0.0032291412353515625,2.200801,-0.034422483,0.94969296,0.0,0.015,3.0216064,1.4934907,0.56785995,0.008955001831054688,0.0034410953521728516,0.93640304,0.0
0.00020599365234375,1.0632936,1.0632936,0.17966907,0.14802729,-0.0023241391181945802,-4.4532466,2.6121805,34,3.396592,3.7409046,0.0,-0.0023241391181945802,-0.0014671566,0.0031707286834716797,2.324139,0.14802729,0.9057061,0.0,0.0,2.9478073,1.426553,0.5067055,0.009027957916259766,0.003390789031982422,0.9267639,0.0
0.0003609657287597656,0.99461335,0.99461335,0.057922706,0.032426182,-0.002134896755218506,-4.2793226,2.1501548,35,2.763142,3.525168,9.5367431640625e-07,-0.002134896755218506,0.00712129,0.003177165985107422,2.1348968,0.032426182,0.94293875,0.0,0.01,2.7768548,1.4496145,0.6608882,0.009008169174194336,0.0033681392669677734,0.98891294,0.0
0.0003390312194824219,0.8370263,0.8370263,-0.21492237,-0.23997588,-0.0020335819721221922,-4.123533,1.9991639,36,2.7087085,3.641353,0.0,-0.0020335819721221922,0.029629426,0.003284931182861328,2.033582,-0.23997588,1.0422937,0.0,0.035,2.9072247,1.1518884,0.7313574,0.009418010711669922,0.003408193588256836,1.0619078,0.0
0.0002727508544921875,1.0328763,1.0328763,-0.43872902,-0.46723336,-0.002107049226760864,-4.2764378,2.2092247,37,3.0611389,3.9559863,0.0,-0.002107049226760864,0.03797885,0.003154277801513672,2.1070492,-0.46723336,1.4628276,0.0,0.04,3.2275064,1.0993556,0.7021195,0.009100914001464844,0.0033240318298339844,1.1291766,0.0
0.0002739429473876953,0.9180925,0.9180925,0.17239983,0.14765833,-0.0019137458801269532,-3.9524736,1.903975,38,2.6655242,3.1999464,0.0,-0.0019137458801269532,0.008525817,0.0031850337982177734,1.9137459,0.14765833,0.756116,0.0,0.01,2.6035798,1.126162,0.5712309,0.008849143981933594,0.0033431053161621094,0.9216305,0.0
0.0002779960632324219,0.786818,0.786818,-0.07869395,-0.0968805,-0.0016989399194717407,-3.9813418,1.4990141,39,1.9885495,3.0245423,0.0,-0.0016989399194717407,0.032637347,0.0035390853881835938,1.6989399,-0.0968805,0.86744857,0.0,0.015,2.5001075,1.098624,0.50356084,0.009022951126098633,0.003686189651489258,0.9318506,0.0
0.00020313262939453125,1.0803621,1.0803621,-0.066595934,-0.09234847,-0.0018228187561035157,-3.7706046,1.866879,40,2.7575357,3.3083684,0.0,-0.0018228187561035157,0.020792825,0.003322124481201172,1.8228188,-0.09234847,1.1477702,0.0,0.015,2.6652045,1.2204659,0.6047383,0.009624004364013672,0.003551959991455078,0.9905658,0.0
0.00034117698669433594,0.99182814,0.99182814,-0.17807205,-0.20127052,-0.0017129473686218262,-3.4267828,1.7178502,41,2.4911425,2.8654974,0.0,-0.0017129473686218262,0.03873956,0.003216266632080078,1.7129474,-0.20127052,1.1572195,0.0,0.035,2.3577397,0.9814196,0.6531849,0.009387731552124023,0.003364086151123047,1.0085797,0.0
0.00020194053649902344,0.9317796,0.9317796,0.06242176,0.047703948,-0.0014985203742980957,-3.4165332,1.1340197,42,1.6216334,2.1806097,0.0,-0.0014985203742980957,0.0058658463,0.0031528472900390625,1.4985204,0.047703948,0.8789065,0.0,0.005,1.758874,0.82620054,0.4735523,0.008903980255126953,0.0033416748046875,0.94511527,0.0
0.0003199577331542969,1.0973189,1.0973189,-0.45578873,-0.47710308,-0.001694834589958191,-3.4843354,1.6091919,43,2.3009188,3.0882165,9.5367431640625e-07,-0.001694834589958191,0.021938715,0.003292083740234375,1.6948346,-0.47710308,1.5330275,0.0,0.045,2.443554,0.9953357,0.57559484,0.009716987609863281,0.0034008026123046875,1.0615036,0.0
0.0002758502960205078,1.1299427,1.1299427,0.08816702,0.069182314,-0.0016799436807632448,-3.3692427,1.5755249,44,2.066465,2.7492182,1.1920928955078125e-06,-0.0016799436807632448,0.014346796,0.003343820571899414,1.6799437,0.069182314,1.0455849,0.0,0.015,2.1802027,1.0436025,0.5534551,0.00934600830078125,0.0033469200134277344,0.950159,0.0
0.0002009868621826172,1.2803245,1.2803245,0.067975715,0.04295449,-0.0019294651746749878,-3.9460812,1.8241397,45,2.6950696,2.9943616,0.0,-0.0019294651746749878,0.013675157,0.003187894821166992,1.9294652,0.04295449,1.2188237,0.0,0.01,2.3937893,1.0411384,0.52001715,0.009028911590576172,0.0033359527587890625,0.9165369,0.0
0.00034809112548828125,1.1915686,1.1915686,0.064426124,0.03885393,-0.0020015437602996827,-4.1704807,1.993943,46,2.7573736,3.626138,0.0,-0.0020015437602996827,0.02533349,0.0032241344451904297,2.0015438,0.03885393,1.120873,0.0,0.02,2.9215686,1.2323605,0.5434254,0.009176015853881836,0.0033948421478271484,0.9662449,0.0
0.0003180503845214844,1.3415948,1.3415948,0.2062741,0.19063595,-0.001593660831451416,-3.09374,1.3082961,47,1.7231817,2.0365791,0.0,-0.001593660831451416,0.0032604157,0.003175020217895508,1.5936608,0.19063595,1.1351576,0.0,0.01,1.6465507,0.6785114,0.40769604,0.009007930755615234,0.0033669471740722656,0.88789225,0.0
0.00028586387634277344,1.0987672,1.0987672,0.09113513,0.07284631,-0.0015857940912246704,-3.2974846,1.3300244,48,1.9874614,2.3107848,0.0,-0.0015857940912246704,0.012614472,0.0031309127807617188,1.5857941,0.07284631,1.000648,0.0,0.01,1.8808752,0.65685564,0.4830089,0.00923299789428711,0.0033233165740966797,0.957011,0.0
0.00019979476928710938,1.0133834,1.0133834,-0.14219892,-0.15847927,-0.0016399554014205934,-3.4003625,1.3336581,49,1.7920315,2.3647943,0.0,-0.0016399554014205934,0.009981263,0.0035250186920166016,1.6399554,-0.15847927,1.1530504,0.0,0.025,1.9147552,0.7931673,0.40130776,0.00983285903930664,0.003228902816772461,1.0329735,0.0
0.00027489662170410156,0.7879078,0.7879078,0.051934585,0.033416286,-0.0017104387283325196,-3.55231,1.4232745,50,2.0228736,2.5585706,0.0,-0.0017104387283325196,0.016797826,0.0033206939697265625,1.7104387,0.033416286,0.74018806,0.0,0.01,2.116223,0.87628174,0.6297912,0.009287118911743164,0.0034677982330322266,0.9069097,0.0
0.0003180503845214844,0.82438177,0.82438177,0.15425695,0.13423425,-0.0018879692554473878,-3.577094,1.6892699,51,2.1910663,2.3976526,9.5367431640625e-07,-0.0018879692554473878,0.013199752,0.0032689571380615234,1.8879693,0.13423425,0.67368346,0.0,0.0,1.9191241,0.8808073,0.51175046,0.009063959121704102,0.003351926803588867,0.8954801,0.0
0.0002720355987548828,0.95097816,0.95097816,-0.19657366,-0.21699485,-0.0017912570238113404,-3.7265515,1.5498449,52,2.2212448,2.9126267,0.0,-0.0017912570238113404,0.014319691,0.0031778812408447266,1.791257,-0.21699485,1.1451087,0.0,0.03,2.319798,1.1920375,0.5769787,0.009425878524780273,0.0033578872680664062,1.053746,0.0
0.00034809112548828125,0.593473,0.593473,-0.1407005,-0.16069376,-0.001800674557685852,-3.7569332,1.5607941,53,2.179393,2.8465889,0.0,-0.001800674557685852,0.011369628,0.0031502246856689453,1.8006746,-0.16069376,0.7326439,0.0,0.02,2.232706,1.0949888,0.56967664,0.009183168411254883,0.003343820571899414,1.0097682,0.0
0.00027298927307128906,0.89479715,0.89479715,-0.19225976,-0.2111708,-0.0017485657930374145,-3.5236816,1.5012535,54,2.065959,2.6418831,0.0,-0.0017485657930374145,0.008032848,0.0035169124603271484,1.7485658,-0.2111708,1.0850868,0.0,0.025,2.0930238,0.98365,0.63624465,0.008582830429077148,0.003244161605834961,1.0382388,0.0
0.0002770423889160156,1.1344744,1.1344744,-0.31851822,-0.33744925,-0.001684031367301941,-3.6287725,1.3799378,55,2.0615067,2.7503192,0.0,-0.001684031367301941,0.017190315,0.0031311511993408203,1.6840314,-0.33744925,1.4412894,0.0,0.035,2.1766665,1.0095824,0.69200593,0.009261131286621094,0.0033888816833496094,1.0172246,0.0
0.00040435791015625,1.3124461,1.3124461,-0.08067687,-0.09975744,-0.0016672955751419068,-3.2700682,1.4125077,56,2.074787,2.4591885,0.0,-0.0016672955751419068,0.025926413,0.0032219886779785156,1.6672956,-0.09975744,1.3770312,0.0,0.045,1.9597229,1.0193285,0.7289309,0.008928775787353516,0.003381967544555664,0.9614674,0.0
0.00027680397033691406,1.5445533,1.5445533,-0.14761432,-0.16798134,-0.0017178910970687866,-3.641827,1.4619914,57,2.208492,2.916399,0.0,-0.0017178910970687866,0.020493615,0.003152132034301758,1.7178911,-0.16798134,1.6848122,0.0,0.03,2.3053737,1.1801103,0.754116,0.009449243545532227,0.003370046615600586,1.0294839,0.0
0.00037789344787597656,1.629871,1.629871,-0.184083,-0.19913067,-0.001519781231880188,-3.1223235,1.1933861,58,1.6567453,2.3610911,0.0,-0.001519781231880188,0.02655241,0.0032041072845458984,1.5197812,-0.19913067,1.7988232,0.0,0.045,1.8929491,0.9493439,0.61651397,0.009169816970825195,0.003348112106323242,1.0164145,0.0
0.00021004676818847656,1.8529614,1.8529614,0.19427292,0.17577964,-0.0017089049816131593,-3.384952,1.4198523,59,2.0202186,2.4447334,0.0,-0.0017089049816131593,0.009557312,0.003461122512817383,1.708905,0.17577964,1.6539857,0.0,0.01,1.9279712,0.8573233,0.6390134,0.008734941482543945,0.0034520626068115234,0.92750067,0.0
0.0002841949462890625,1.6692152,1.6692152,0.0010833442,-0.017746862,-0.0016090707778930664,-3.3498292,1.2977072,60,2.0439277,2.4757671,0.0,-0.0016090707778930664,0.037222575,0.0031790733337402344,1.6090708,-0.017746862,1.6445494,0.0,0.025,2.0146844,1.062509,0.78626037,0.009159088134765625,0.003347158432006836,1.0099874,0.0
0.00029397010803222656,1.5414033,1.5414033,0.29465106,0.26593655,-0.00202960205078125,-3.999588,2.0572703,61,3.0744107,2.3884923,0.0,-0.00202960205078125,0.11256868,0.0031702518463134766,2.029602,0.26593655,1.2231032,0.0,0.01,1.8836489,0.97278184,1.1546068,0.009294986724853516,0.003381013870239258,0.5850244,0.0
0.00020122528076171875,1.7173667,1.7173667,0.22051972,0.20255479,-0.001674931287765503,-3.904539,1.4857389,62,1.9639871,3.3552952,0.0,-0.001674931287765503,0.059215557,0.0031747817993164062,1.6749313,0.20255479,1.4780811,0.0,0.0,2.737828,1.5245578,0.72316307,0.009085893630981445,0.003397226333618164,0.7432633,0.0
0.0002779960632324219,1.5445026,1.5445026,0.25247055,0.22859299,-0.0019632599353790283,-3.6555054,1.9413518,63,2.5840826,2.7503583,9.5367431640625e-07,-0.0019632599353790283,0.049907457,0.003214120864868164,1.9632599,0.22859299,1.2644856,0.0,0.005,2.2268164,1.3219864,0.74754333,0.009034872055053711,0.0033850669860839844,0.7859999,0.0
0.0002732276916503906,1.3532921,1.3532921,0.2529202,0.22010314,-0.002292713165283203,-4.3168077,2.560876,64,3.5109773,3.2353988,9.5367431640625e-07,-0.002292713165283203,0.09055192,0.0032389163970947266,2.2927132,0.22010314,1.0877498,0.0,0.005,2.5859993,1.3975352,0.82382554,0.009164094924926758,0.0038018226623535156,0.7712181,0.0
0.0002009868621826172,1.191402,1.191402,0.18953438,0.15570125,-0.0024141669273376465,-5.022673,2.8846393,65,3.62473,3.8528054,0.0,-0.0024141669273376465,0.04038693,0.0031769275665283203,2.414167,0.15570125,1.0174278,0.0,0.0,3.1126807,1.73798,0.3892289,0.009013891220092773,0.0033469200134277344,0.599674,0.0
0.0002789497375488281,1.0262322,1.0262322,0.0066418536,-0.032081157,-0.00237576961517334,-4.709158,2.9151015,66,4.109878,4.753634,0.0,-0.00237576961517334,0.0112992115,0.0031690597534179688,2.3757696,-0.032081157,1.0407814,0.0,0.015,3.8491683,1.9385364,0.661195,0.009124040603637695,0.003347158432006836,1.0082397,0.0
0.00027179718017578125,0.94987136,0.94987136,0.2338433,0.19006911,-0.0025479683876037597,-5.2297816,3.1733532,67,4.632215,5.025045,0.0,-0.0025479683876037597,0.018524209,0.0031828880310058594,2.5479684,0.19006911,0.735502,0.0,0.0,3.9942532,1.8298905,0.83518213,0.008944988250732422,0.0034062862396240234,0.8423642,0.0
0.00024199485778808594,0.81039643,0.81039643,-0.21857226,-0.25838652,-0.0024857721328735353,-5.3825536,3.078861,68,4.230004,6.0530705,0.0,-0.0024857721328735353,0.05974131,0.0033469200134277344,2.4857721,-0.25838652,1.0402951,0.0,0.02,4.7976933,2.7310538,0.8639189,0.009167194366455078,0.003505229949951172,1.0150272,0.0
0.00028324127197265625,1.0714455,1.0714455,-0.073403716,-0.12043061,-0.0025754761695861816,-5.4079957,3.5969577,69,4.960237,6.4578285,9.5367431640625e-07,-0.0025754761695861816,0.027989019,0.0034019947052001953,2.5754762,-0.12043061,1.1600195,0.0,0.02,5.277052,2.691171,0.766741,0.008922338485717773,0.0038709640502929688,1.0389457,0.0
0.00027179718017578125,0.62466156,0.62466156,0.06082762,0.027125314,-0.002367863178253174,-5.070894,2.7070959,70,3.6070168,5.1229506,9.5367431640625e-07,-0.002367863178253174,0.022952346,0.0031261444091796875,2.3678632,0.027125314,0.5769036,0.0,0.005,4.0655155,1.6824749,0.57452744,0.008341073989868164,0.0033910274505615234,0.9988614,0.0
0.00027298927307128906,0.62569994,0.62569994,-0.09392686,-0.12239827,-0.002200035572052002,-4.418781,2.2484772,71,3.0671449,3.8323677,0.0,-0.002200035572052002,0.021760164,0.0032739639282226562,2.2000356,-0.12239827,0.7308899,0.0,0.02,3.066819,1.3212936,0.5728825,0.009934186935424805,0.0033779144287109375,1.0845016,0.0
0.0002009868621826172,0.59105676,0.59105676,0.08539954,0.052936353,-0.002231004238128662,-4.685442,2.449657,72,3.469419,4.297734,0.0,-0.002231004238128662,0.0076592686,0.003167390823364258,2.2310042,0.052936353,0.52825433,0.0,0.005,3.474718,1.9216793,0.67096674,0.008994102478027344,0.0033850669860839844,0.9366324,0.0
0.0002758502960205078,0.7318022,0.7318022,-0.106120326,-0.13300154,-0.0020998492240905764,-4.5946455,2.0653875,73,2.8981054,4.2844033,0.0,-0.0020998492240905764,0.02101887,0.0032188892364501953,2.0998492,-0.13300154,0.8418762,0.0,0.02,3.4587243,1.9125415,0.73233736,0.009142875671386719,0.003400087356567383,0.9849429,0.0
0.00028204917907714844,0.5577622,0.5577622,0.12259111,0.10074415,-0.001922676205635071,-4.4518785,1.7393073,74,2.3769634,3.7198205,0.0,-0.001922676205635071,0.012925016,0.0031969547271728516,1.9226762,0.10074415,0.45037094,0.0,0.0,2.961356,1.4747229,0.60630983,0.009114742279052734,0.0034029483795166016,0.90510094,0.0
0.00021600723266601562,0.5468972,0.5468972,0.114496514,0.08944979,-0.0020698201656341553,-4.1207757,2.0063877,75,2.7116544,3.0882452,0.0,-0.0020698201656341553,0.01837963,0.0031921863555908203,2.0698202,0.08944979,0.44394413,0.0,0.0,2.5163333,1.2949299,0.56379294,0.008980035781860352,0.0033380985260009766,0.92134356,0.0
